latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
25.764498,-80.196075,6.0,-18000,America/New_York,EST

time,temperature_2m_max (°C),temperature_2m_min (°C),temperature_2m_mean (°C),sunrise (iso8601),sunset (iso8601),precipitation_sum (mm),wind_speed_10m_max (km/h)
2016-07-15,30.2,26.6,28.2,2016-07-15T05:39,2016-07-15T19:14,1.10,19.9
2016-07-16,30.0,26.5,27.8,2016-07-16T05:39,2016-07-16T19:14,5.40,19.6
2016-07-17,30.5,26.6,28.7,2016-07-17T05:40,2016-07-17T19:13,1.00,20.8
2016-07-18,30.5,26.5,28.4,2016-07-18T05:40,2016-07-18T19:13,2.40,23.1
2016-07-19,30.8,26.5,28.4,2016-07-19T05:41,2016-07-19T19:13,1.20,22.3
2016-07-20,28.2,26.8,27.4,2016-07-20T05:41,2016-07-20T19:12,8.20,20.7
2016-07-21,29.3,26.2,27.5,2016-07-21T05:42,2016-07-21T19:12,6.40,14.7
2016-07-22,29.4,25.2,27.2,2016-07-22T05:42,2016-07-22T19:11,13.00,13.7
2016-07-23,29.7,24.6,27.1,2016-07-23T05:43,2016-07-23T19:11,2.40,10.0
2016-07-24,28.4,25.0,26.9,2016-07-24T05:43,2016-07-24T19:10,1.80,9.9
2016-07-25,29.9,25.5,28.0,2016-07-25T05:44,2016-07-25T19:10,0.00,14.8
2016-07-26,30.7,27.5,28.8,2016-07-26T05:44,2016-07-26T19:09,0.20,17.5
2016-07-27,30.5,27.4,28.8,2016-07-27T05:45,2016-07-27T19:09,0.10,17.1
2016-07-28,30.3,27.5,28.8,2016-07-28T05:45,2016-07-28T19:08,0.20,17.4
2016-07-29,31.4,26.0,28.8,2016-07-29T05:46,2016-07-29T19:08,0.80,13.3
2016-07-30,31.9,26.0,28.3,2016-07-30T05:46,2016-07-30T19:07,1.90,21.6
2016-07-31,29.9,25.8,27.7,2016-07-31T05:47,2016-07-31T19:07,7.90,18.8
2016-08-01,30.4,26.3,28.4,2016-08-01T05:47,2016-08-01T19:06,6.00,21.8
2016-08-02,30.3,26.0,28.0,2016-08-02T05:47,2016-08-02T19:05,16.00,19.1
2016-08-03,28.5,26.0,27.4,2016-08-03T05:48,2016-08-03T19:05,9.60,14.3
2016-08-04,30.0,27.4,28.6,2016-08-04T05:48,2016-08-04T19:04,0.00,15.7
2016-08-05,30.8,27.2,28.6,2016-08-05T05:49,2016-08-05T19:03,0.10,16.7
2016-08-06,31.5,27.4,28.8,2016-08-06T05:49,2016-08-06T19:03,2.00,16.1
2016-08-07,30.7,26.9,28.5,2016-08-07T05:50,2016-08-07T19:02,4.20,17.7
2016-08-08,28.9,26.2,27.5,2016-08-08T05:50,2016-08-08T19:01,4.80,15.5
2016-08-09,30.2,25.8,27.8,2016-08-09T05:51,2016-08-09T19:00,12.50,16.0
2016-08-10,30.9,25.6,28.0,2016-08-10T05:51,2016-08-10T19:00,3.70,15.1
2016-08-11,29.7,26.0,27.8,2016-08-11T05:52,2016-08-11T18:59,7.50,15.7
2016-08-12,28.7,25.8,27.5,2016-08-12T05:52,2016-08-12T18:58,3.90,20.7
2016-08-13,30.5,27.0,28.5,2016-08-13T05:53,2016-08-13T18:57,0.70,23.4
2016-08-14,29.6,26.9,28.1,2016-08-14T05:53,2016-08-14T18:56,4.70,24.7
2016-08-15,30.0,28.0,28.8,2016-08-15T05:54,2016-08-15T18:56,0.20,18.9
2016-08-16,29.2,26.2,27.7,2016-08-16T05:54,2016-08-16T18:55,9.30,21.6
2016-08-17,28.7,26.0,27.4,2016-08-17T05:54,2016-08-17T18:54,2.80,26.0
2016-08-18,29.0,25.6,27.2,2016-08-18T05:55,2016-08-18T18:53,6.90,13.9
2016-08-19,30.0,25.6,27.6,2016-08-19T05:55,2016-08-19T18:52,2.10,9.8
2016-08-20,31.1,25.7,28.2,2016-08-20T05:56,2016-08-20T18:51,0.40,13.6
2016-08-21,31.4,26.0,28.3,2016-08-21T05:56,2016-08-21T18:50,1.30,9.3
2016-08-22,31.6,26.6,29.1,2016-08-22T05:57,2016-08-22T18:49,1.00,8.3
2016-08-23,31.5,27.6,29.4,2016-08-23T05:57,2016-08-23T18:48,0.10,19.0
2016-08-24,29.6,26.8,28.0,2016-08-24T05:58,2016-08-24T18:47,7.20,23.9
2016-08-25,29.8,26.0,27.4,2016-08-25T05:58,2016-08-25T18:46,9.70,22.3
2016-08-26,30.0,26.2,27.6,2016-08-26T05:58,2016-08-26T18:45,18.50,18.6
2016-08-27,29.6,26.7,28.1,2016-08-27T05:59,2016-08-27T18:44,5.40,24.8
2016-08-28,28.7,26.3,27.4,2016-08-28T05:59,2016-08-28T18:43,6.50,26.5
2016-08-29,28.8,25.5,26.7,2016-08-29T06:00,2016-08-29T18:42,14.70,23.0
2016-08-30,26.9,25.1,25.9,2016-08-30T06:00,2016-08-30T18:41,21.40,23.6
2016-08-31,27.8,25.2,26.7,2016-08-31T06:00,2016-08-31T18:40,18.80,27.6
2016-09-01,30.0,27.6,28.4,2016-09-01T06:01,2016-09-01T18:39,1.50,26.3
2016-09-02,30.5,27.7,28.9,2016-09-02T06:01,2016-09-02T18:38,0.30,22.8
2016-09-03,30.5,26.2,28.2,2016-09-03T06:02,2016-09-03T18:37,3.40,12.6
2016-09-04,30.4,24.8,28.0,2016-09-04T06:02,2016-09-04T18:36,0.00,14.4
2016-09-05,29.3,26.0,27.3,2016-09-05T06:02,2016-09-05T18:35,8.50,9.1
2016-09-06,28.0,24.3,26.1,2016-09-06T06:03,2016-09-06T18:34,22.30,12.1
2016-09-07,28.2,24.8,26.9,2016-09-07T06:03,2016-09-07T18:33,7.50,18.5
2016-09-08,28.8,26.6,27.4,2016-09-08T06:04,2016-09-08T18:32,4.10,15.5
2016-09-09,29.3,26.1,27.2,2016-09-09T06:04,2016-09-09T18:31,4.10,22.4
2016-09-10,28.9,25.9,27.1,2016-09-10T06:04,2016-09-10T18:30,4.50,16.3
2016-09-11,28.5,26.1,26.9,2016-09-11T06:05,2016-09-11T18:29,9.60,15.5
2016-09-12,28.8,25.4,26.7,2016-09-12T06:05,2016-09-12T18:27,6.20,14.2
2016-09-13,28.1,25.2,26.8,2016-09-13T06:06,2016-09-13T18:26,7.80,18.4
2016-09-14,30.0,25.9,27.9,2016-09-14T06:06,2016-09-14T18:25,0.60,12.9
2016-09-15,30.4,25.6,27.6,2016-09-15T06:06,2016-09-15T18:24,5.10,9.7
2016-09-16,30.5,26.0,28.2,2016-09-16T06:07,2016-09-16T18:23,0.70,9.1
2016-09-17,30.6,26.5,28.2,2016-09-17T06:07,2016-09-17T18:22,0.30,12.2
2016-09-18,30.4,25.2,27.7,2016-09-18T06:08,2016-09-18T18:21,1.90,13.4
2016-09-19,31.1,25.7,27.7,2016-09-19T06:08,2016-09-19T18:20,3.50,13.6
2016-09-20,30.0,26.0,27.7,2016-09-20T06:08,2016-09-20T18:19,2.90,11.5
2016-09-21,30.2,25.0,27.4,2016-09-21T06:09,2016-09-21T18:17,1.40,13.1
2016-09-22,29.2,25.4,26.9,2016-09-22T06:09,2016-09-22T18:16,4.30,13.7
2016-09-23,28.9,25.0,26.6,2016-09-23T06:10,2016-09-23T18:15,8.90,10.5
2016-09-24,29.1,24.7,26.3,2016-09-24T06:10,2016-09-24T18:14,31.20,14.4
2016-09-25,28.0,25.0,26.3,2016-09-25T06:10,2016-09-25T18:13,10.00,12.7
2016-09-26,27.6,24.4,26.1,2016-09-26T06:11,2016-09-26T18:12,2.90,9.0
2016-09-27,28.1,23.9,25.4,2016-09-27T06:11,2016-09-27T18:11,12.40,17.6
2016-09-28,29.5,24.2,26.5,2016-09-28T06:12,2016-09-28T18:10,3.00,13.2
2016-09-29,30.0,24.9,26.8,2016-09-29T06:12,2016-09-29T18:09,2.80,8.9
2016-09-30,29.1,25.6,26.8,2016-09-30T06:12,2016-09-30T18:08,6.90,18.7
2016-10-01,29.0,24.9,26.5,2016-10-01T06:13,2016-10-01T18:07,3.40,17.3
2016-10-02,27.9,25.0,26.4,2016-10-02T06:13,2016-10-02T18:06,9.00,17.2
2016-10-03,28.8,25.1,26.6,2016-10-03T06:14,2016-10-03T18:04,7.30,17.1
2016-10-04,28.3,25.9,27.0,2016-10-04T06:14,2016-10-04T18:03,4.10,15.1
2016-10-05,28.7,25.9,27.1,2016-10-05T06:15,2016-10-05T18:02,7.60,24.2
2016-10-06,27.1,25.6,26.2,2016-10-06T06:15,2016-10-06T18:01,40.40,49.2
2016-10-07,29.8,25.8,27.6,2016-10-07T06:16,2016-10-07T18:00,0.70,38.9
2016-10-08,30.5,26.0,27.9,2016-10-08T06:16,2016-10-08T17:59,0.20,16.6
2016-10-09,29.2,25.2,27.1,2016-10-09T06:16,2016-10-09T17:58,0.10,27.1
2016-10-10,27.3,24.5,25.4,2016-10-10T06:17,2016-10-10T17:57,0.00,27.7
2016-10-11,27.5,24.2,25.6,2016-10-11T06:17,2016-10-11T17:56,0.40,30.5
2016-10-12,27.9,24.6,25.7,2016-10-12T06:18,2016-10-12T17:55,2.80,24.8
2016-10-13,28.1,24.9,26.1,2016-10-13T06:18,2016-10-13T17:54,3.20,26.3
2016-10-14,28.1,25.4,26.4,2016-10-14T06:19,2016-10-14T17:53,0.30,22.1
2016-10-15,27.5,24.8,25.8,2016-10-15T06:19,2016-10-15T17:52,6.20,26.3
2016-10-16,26.4,24.5,25.3,2016-10-16T06:20,2016-10-16T17:51,15.00,23.5
2016-10-17,28.1,24.0,25.8,2016-10-17T06:20,2016-10-17T17:50,1.10,26.3
2016-10-18,27.5,24.6,25.7,2016-10-18T06:21,2016-10-18T17:50,0.50,27.1
2016-10-19,27.9,23.9,25.5,2016-10-19T06:21,2016-10-19T17:49,1.00,26.3
2016-10-20,26.3,23.4,24.8,2016-10-20T06:22,2016-10-20T17:48,1.20,19.4
2016-10-21,28.1,21.8,24.7,2016-10-21T06:23,2016-10-21T17:47,0.00,18.7
2016-10-22,25.8,21.1,23.3,2016-10-22T06:23,2016-10-22T17:46,0.00,20.1
2016-10-23,25.8,20.1,22.9,2016-10-23T06:24,2016-10-23T17:45,0.00,24.5
2016-10-24,26.0,22.9,24.0,2016-10-24T06:24,2016-10-24T17:45,0.00,23.2
2016-10-25,26.0,23.2,24.7,2016-10-25T06:25,2016-10-25T17:44,0.00,26.2
2016-10-26,27.0,23.0,25.0,2016-10-26T06:25,2016-10-26T17:43,1.60,31.1
2016-10-27,25.9,22.8,24.3,2016-10-27T06:26,2016-10-27T17:42,8.00,33.5
2016-10-28,25.8,24.3,24.9,2016-10-28T06:27,2016-10-28T17:41,0.90,34.5
2016-10-29,26.4,24.8,25.2,2016-10-29T06:27,2016-10-29T17:41,6.20,36.6
2016-10-30,25.9,24.4,25.1,2016-10-30T06:28,2016-10-30T17:40,9.20,28.3
2016-10-31,26.6,24.2,25.2,2016-10-31T06:29,2016-10-31T17:39,1.50,28.2
2016-11-01,26.4,23.7,24.9,2016-11-01T06:29,2016-11-01T17:39,0.00,27.1
2016-11-02,27.5,24.3,25.8,2016-11-02T06:30,2016-11-02T17:38,0.10,25.2
2016-11-03,26.6,22.8,24.6,2016-11-03T06:30,2016-11-03T17:37,0.30,20.3
2016-11-04,26.5,21.8,24.0,2016-11-04T06:31,2016-11-04T17:37,0.00,14.7
2016-11-05,25.8,21.9,23.6,2016-11-05T06:32,2016-11-05T17:36,0.20,27.3
2016-11-06,25.8,23.0,24.0,2016-11-06T06:32,2016-11-06T17:35,1.00,24.5
2016-11-07,25.5,22.9,23.8,2016-11-07T06:33,2016-11-07T17:35,1.50,31.0
2016-11-08,25.5,23.0,23.9,2016-11-08T06:34,2016-11-08T17:34,0.00,24.2
2016-11-09,26.1,22.5,24.2,2016-11-09T06:34,2016-11-09T17:34,0.00,13.1
2016-11-10,26.1,21.1,23.6,2016-11-10T06:35,2016-11-10T17:33,0.00,13.8
2016-11-11,26.7,21.7,24.0,2016-11-11T06:36,2016-11-11T17:33,0.00,13.0
2016-11-12,26.2,19.7,23.0,2016-11-12T06:37,2016-11-12T17:33,0.00,10.4
2016-11-13,26.0,21.8,23.8,2016-11-13T06:37,2016-11-13T17:32,0.30,12.9
2016-11-14,26.5,20.8,24.0,2016-11-14T06:38,2016-11-14T17:32,0.00,8.0
2016-11-15,24.4,21.0,22.5,2016-11-15T06:39,2016-11-15T17:31,9.40,13.2
2016-11-16,24.8,19.4,21.7,2016-11-16T06:39,2016-11-16T17:31,5.00,22.9
2016-11-17,25.0,19.9,22.4,2016-11-17T06:40,2016-11-17T17:31,0.00,23.2
2016-11-18,25.0,22.3,23.4,2016-11-18T06:41,2016-11-18T17:30,0.00,22.1
2016-11-19,25.9,21.3,23.2,2016-11-19T06:42,2016-11-19T17:30,0.00,16.7
2016-11-20,24.1,18.9,21.1,2016-11-20T06:42,2016-11-20T17:30,0.00,23.0
2016-11-21,24.0,17.2,20.3,2016-11-21T06:43,2016-11-21T17:30,0.00,19.9
2016-11-22,24.9,18.9,21.8,2016-11-22T06:44,2016-11-22T17:29,0.00,17.1
2016-11-23,25.9,22.0,23.9,2016-11-23T06:45,2016-11-23T17:29,0.00,22.2
2016-11-24,26.4,22.8,24.0,2016-11-24T06:45,2016-11-24T17:29,2.60,23.6
2016-11-25,25.6,22.6,24.3,2016-11-25T06:46,2016-11-25T17:29,0.30,21.4
2016-11-26,26.9,21.5,23.7,2016-11-26T06:47,2016-11-26T17:29,0.70,16.2
2016-11-27,25.3,20.7,22.7,2016-11-27T06:48,2016-11-27T17:29,0.30,22.5
2016-11-28,25.2,22.1,23.6,2016-11-28T06:48,2016-11-28T17:29,1.70,27.2
2016-11-29,26.4,23.6,24.7,2016-11-29T06:49,2016-11-29T17:29,0.60,25.5
2016-11-30,26.9,24.0,25.2,2016-11-30T06:50,2016-11-30T17:29,0.10,28.3
2016-12-01,27.0,23.9,25.1,2016-12-01T06:50,2016-12-01T17:29,5.20,18.1
2016-12-02,25.4,23.2,24.2,2016-12-02T06:51,2016-12-02T17:29,4.20,18.4
2016-12-03,25.0,23.1,23.8,2016-12-03T06:52,2016-12-03T17:29,0.30,23.4
2016-12-04,25.8,23.4,24.5,2016-12-04T06:52,2016-12-04T17:29,0.00,20.5
2016-12-05,26.4,24.2,25.3,2016-12-05T06:53,2016-12-05T17:29,0.30,25.8
2016-12-06,28.0,24.1,26.1,2016-12-06T06:54,2016-12-06T17:29,0.00,27.2
2016-12-07,26.6,23.3,24.6,2016-12-07T06:55,2016-12-07T17:30,6.90,14.5
2016-12-08,26.9,22.4,24.2,2016-12-08T06:55,2016-12-08T17:30,1.40,13.0
2016-12-09,23.9,21.1,22.0,2016-12-09T06:56,2016-12-09T17:30,5.10,29.7
2016-12-10,22.7,21.1,22.0,2016-12-10T06:57,2016-12-10T17:30,8.20,33.1
2016-12-11,24.2,21.5,23.0,2016-12-11T06:57,2016-12-11T17:31,11.70,31.4
2016-12-12,26.4,23.8,24.7,2016-12-12T06:58,2016-12-12T17:31,0.70,17.9
2016-12-13,26.4,21.8,23.9,2016-12-13T06:58,2016-12-13T17:31,0.30,9.9
2016-12-14,27.4,21.5,24.0,2016-12-14T06:59,2016-12-14T17:32,0.00,12.5
2016-12-15,25.5,20.0,22.5,2016-12-15T07:00,2016-12-15T17:32,0.00,18.5
2016-12-16,24.7,21.8,23.1,2016-12-16T07:00,2016-12-16T17:32,0.00,22.4
2016-12-17,26.3,23.4,24.8,2016-12-17T07:01,2016-12-17T17:33,0.80,22.7
2016-12-18,27.1,24.5,25.6,2016-12-18T07:01,2016-12-18T17:33,0.40,24.2
2016-12-19,26.9,24.4,25.4,2016-12-19T07:02,2016-12-19T17:34,0.00,21.8
2016-12-20,25.9,23.5,24.5,2016-12-20T07:02,2016-12-20T17:34,0.80,12.2
2016-12-21,24.3,21.9,22.8,2016-12-21T07:03,2016-12-21T17:34,2.10,23.5
2016-12-22,25.4,20.8,22.9,2016-12-22T07:03,2016-12-22T17:35,0.40,16.4
2016-12-23,25.4,21.9,23.8,2016-12-23T07:04,2016-12-23T17:35,1.10,24.8
2016-12-24,26.1,23.2,24.5,2016-12-24T07:04,2016-12-24T17:36,0.00,20.0
2016-12-25,26.5,23.8,24.8,2016-12-25T07:05,2016-12-25T17:37,0.00,26.8
2016-12-26,26.0,24.0,24.8,2016-12-26T07:05,2016-12-26T17:37,0.00,27.6
2016-12-27,25.9,23.5,24.5,2016-12-27T07:05,2016-12-27T17:38,0.00,22.3
2016-12-28,26.0,21.4,23.9,2016-12-28T07:06,2016-12-28T17:38,0.00,11.3
2016-12-29,26.5,20.0,23.4,2016-12-29T07:06,2016-12-29T17:39,0.00,16.1
2016-12-30,21.9,17.3,19.5,2016-12-30T07:06,2016-12-30T17:40,0.00,33.5
2016-12-31,23.6,17.7,21.3,2016-12-31T07:07,2016-12-31T17:40,0.00,22.1
2017-01-01,27.0,22.9,24.7,2017-01-01T07:07,2017-01-01T17:41,0.00,23.7
2017-01-02,26.6,23.5,24.9,2017-01-02T07:07,2017-01-02T17:42,3.50,29.8
2017-01-03,26.2,22.9,24.7,2017-01-03T07:08,2017-01-03T17:42,1.00,24.1
2017-01-04,27.5,21.7,23.7,2017-01-04T07:08,2017-01-04T17:43,9.40,17.5
2017-01-05,25.1,16.9,21.2,2017-01-05T07:08,2017-01-05T17:44,0.00,14.5
2017-01-06,24.8,15.9,21.4,2017-01-06T07:08,2017-01-06T17:45,0.30,12.7
2017-01-07,27.9,14.0,22.7,2017-01-07T07:08,2017-01-07T17:45,2.40,29.3
2017-01-08,19.2,9.9,13.9,2017-01-08T07:08,2017-01-08T17:46,0.00,37.9
2017-01-09,20.4,12.8,18.4,2017-01-09T07:08,2017-01-09T17:47,0.10,30.8
2017-01-10,22.3,18.4,20.4,2017-01-10T07:09,2017-01-10T17:47,0.40,32.3
2017-01-11,23.8,19.8,21.9,2017-01-11T07:09,2017-01-11T17:48,1.10,27.3
2017-01-12,24.8,21.4,23.2,2017-01-12T07:09,2017-01-12T17:49,0.60,26.0
2017-01-13,25.9,21.9,23.3,2017-01-13T07:09,2017-01-13T17:50,0.20,27.2
2017-01-14,23.9,20.9,22.5,2017-01-14T07:09,2017-01-14T17:50,2.90,31.8
2017-01-15,24.8,21.6,22.9,2017-01-15T07:08,2017-01-15T17:51,2.50,24.9
2017-01-16,25.4,21.5,23.4,2017-01-16T07:08,2017-01-16T17:52,0.70,25.9
2017-01-17,25.5,21.3,23.4,2017-01-17T07:08,2017-01-17T17:53,0.00,18.0
2017-01-18,26.2,19.8,23.3,2017-01-18T07:08,2017-01-18T17:53,0.00,16.7
2017-01-19,26.5,17.2,21.8,2017-01-19T07:08,2017-01-19T17:54,0.00,17.9
2017-01-20,26.8,17.8,22.5,2017-01-20T07:08,2017-01-20T17:55,0.10,26.6
2017-01-21,25.6,18.0,22.5,2017-01-21T07:08,2017-01-21T17:56,3.90,29.2
2017-01-22,27.0,23.2,25.2,2017-01-22T07:07,2017-01-22T17:57,1.10,41.1
2017-01-23,24.8,19.0,21.8,2017-01-23T07:07,2017-01-23T17:57,9.50,41.8
2017-01-24,24.9,16.0,19.9,2017-01-24T07:07,2017-01-24T17:58,0.00,25.3
2017-01-25,23.3,13.8,18.9,2017-01-25T07:06,2017-01-25T17:59,0.00,16.4
2017-01-26,27.6,17.0,22.5,2017-01-26T07:06,2017-01-26T18:00,0.00,20.5
2017-01-27,27.1,18.7,22.0,2017-01-27T07:06,2017-01-27T18:00,1.10,17.3
2017-01-28,21.8,13.7,18.1,2017-01-28T07:05,2017-01-28T18:01,0.00,17.8
2017-01-29,16.4,11.8,14.0,2017-01-29T07:05,2017-01-29T18:02,2.00,22.5
2017-01-30,21.4,10.9,15.9,2017-01-30T07:05,2017-01-30T18:03,0.00,14.8
2017-01-31,21.0,11.1,16.4,2017-01-31T07:04,2017-01-31T18:03,0.00,16.4
2017-02-01,23.8,13.9,19.5,2017-02-01T07:04,2017-02-01T18:04,0.00,14.0
2017-02-02,24.9,17.5,21.2,2017-02-02T07:03,2017-02-02T18:05,0.80,17.1
2017-02-03,25.1,20.9,22.7,2017-02-03T07:03,2017-02-03T18:05,0.70,15.6
2017-02-04,25.3,18.1,21.8,2017-02-04T07:02,2017-02-04T18:06,0.70,16.6
2017-02-05,25.9,19.3,22.3,2017-02-05T07:02,2017-02-05T18:07,0.00,14.2
2017-02-06,25.9,19.7,23.3,2017-02-06T07:01,2017-02-06T18:08,0.00,22.4
2017-02-07,25.9,22.1,23.8,2017-02-07T07:00,2017-02-07T18:08,0.50,20.0
2017-02-08,27.6,20.3,24.4,2017-02-08T07:00,2017-02-08T18:09,0.40,22.8
2017-02-09,30.2,18.2,23.7,2017-02-09T06:59,2017-02-09T18:10,0.70,22.7
2017-02-10,24.3,20.1,22.0,2017-02-10T06:58,2017-02-10T18:10,0.00,27.0
2017-02-11,24.9,19.6,22.2,2017-02-11T06:58,2017-02-11T18:11,0.00,18.8
2017-02-12,25.2,20.1,22.5,2017-02-12T06:57,2017-02-12T18:12,0.00,16.4
2017-02-13,27.0,16.3,21.5,2017-02-13T06:56,2017-02-13T18:12,0.10,16.1
2017-02-14,27.2,18.2,22.4,2017-02-14T06:56,2017-02-14T18:13,0.10,24.2
2017-02-15,30.3,19.2,24.1,2017-02-15T06:55,2017-02-15T18:14,0.90,32.9
2017-02-16,28.0,18.1,23.0,2017-02-16T06:54,2017-02-16T18:14,0.10,26.0
2017-02-17,24.8,14.8,19.9,2017-02-17T06:53,2017-02-17T18:15,0.50,16.9
2017-02-18,26.6,17.3,22.7,2017-02-18T06:53,2017-02-18T18:16,0.10,23.0
2017-02-19,28.5,22.1,24.6,2017-02-19T06:52,2017-02-19T18:16,1.10,24.3
2017-02-20,25.5,20.6,23.3,2017-02-20T06:51,2017-02-20T18:17,1.00,19.3
2017-02-21,25.0,20.8,23.0,2017-02-21T06:50,2017-02-21T18:17,0.90,19.9
2017-02-22,25.1,18.3,21.6,2017-02-22T06:49,2017-02-22T18:18,22.80,30.5
2017-02-23,24.3,16.3,20.2,2017-02-23T06:48,2017-02-23T18:19,0.70,19.5
2017-02-24,26.1,16.6,21.3,2017-02-24T06:48,2017-02-24T18:19,0.00,13.3
2017-02-25,26.0,18.3,22.3,2017-02-25T06:47,2017-02-25T18:20,0.00,20.2
2017-02-26,26.6,18.7,22.5,2017-02-26T06:46,2017-02-26T18:20,0.10,27.0
2017-02-27,26.5,22.7,24.3,2017-02-27T06:45,2017-02-27T18:21,1.10,23.7
2017-02-28,26.1,23.2,24.3,2017-02-28T06:44,2017-02-28T18:21,1.10,24.1
2017-03-01,26.7,22.3,24.2,2017-03-01T06:43,2017-03-01T18:22,1.10,20.1
2017-03-02,27.3,22.3,24.4,2017-03-02T06:42,2017-03-02T18:23,1.30,21.7
2017-03-03,25.0,20.8,22.8,2017-03-03T06:41,2017-03-03T18:23,0.60,37.2
2017-03-04,23.3,20.9,22.0,2017-03-04T06:40,2017-03-04T18:24,0.10,35.0
2017-03-05,23.0,20.2,21.6,2017-03-05T06:39,2017-03-05T18:24,0.30,39.8
2017-03-06,23.9,19.9,21.8,2017-03-06T06:38,2017-03-06T18:25,0.50,35.3
2017-03-07,24.6,20.5,22.7,2017-03-07T06:37,2017-03-07T18:25,2.00,30.4
2017-03-08,25.9,21.9,23.5,2017-03-08T06:36,2017-03-08T18:26,0.50,19.7
2017-03-09,25.9,20.2,23.3,2017-03-09T06:35,2017-03-09T18:26,0.10,14.7
2017-03-10,25.7,19.0,23.1,2017-03-10T06:34,2017-03-10T18:27,1.50,15.9
2017-03-11,26.7,18.9,23.1,2017-03-11T06:33,2017-03-11T18:27,0.00,16.5
2017-03-12,27.3,21.5,23.8,2017-03-12T06:32,2017-03-12T18:28,0.70,19.3
2017-03-13,27.0,19.5,23.6,2017-03-13T06:31,2017-03-13T18:28,0.40,23.0
2017-03-14,28.5,16.7,23.1,2017-03-14T06:30,2017-03-14T18:29,4.00,26.7
2017-03-15,22.8,13.6,17.3,2017-03-15T06:29,2017-03-15T18:29,0.00,23.4
2017-03-16,21.2,11.3,16.3,2017-03-16T06:28,2017-03-16T18:30,0.00,23.0
2017-03-17,22.5,13.6,18.6,2017-03-17T06:27,2017-03-17T18:30,0.20,23.6
2017-03-18,24.0,18.9,21.1,2017-03-18T06:26,2017-03-18T18:31,0.30,16.1
2017-03-19,29.4,14.5,21.5,2017-03-19T06:25,2017-03-19T18:31,0.00,23.5
2017-03-20,23.5,18.3,21.2,2017-03-20T06:24,2017-03-20T18:32,0.00,25.7
2017-03-21,24.7,14.9,20.6,2017-03-21T06:23,2017-03-21T18:32,0.00,20.9
2017-03-22,27.0,16.0,21.5,2017-03-22T06:22,2017-03-22T18:32,0.00,18.6
2017-03-23,27.3,16.8,21.3,2017-03-23T06:20,2017-03-23T18:33,7.50,27.8
2017-03-24,23.5,19.5,21.9,2017-03-24T06:19,2017-03-24T18:33,6.00,32.5
2017-03-25,25.8,20.7,22.6,2017-03-25T06:18,2017-03-25T18:34,2.50,28.2
2017-03-26,25.4,20.5,22.9,2017-03-26T06:17,2017-03-26T18:34,2.00,21.3
2017-03-27,25.5,20.1,22.8,2017-03-27T06:16,2017-03-27T18:35,0.20,19.2
2017-03-28,26.1,17.6,23.0,2017-03-28T06:15,2017-03-28T18:35,0.30,18.1
2017-03-29,27.4,21.3,24.2,2017-03-29T06:14,2017-03-29T18:36,0.00,16.8
2017-03-30,27.2,21.8,24.4,2017-03-30T06:13,2017-03-30T18:36,0.00,24.1
2017-03-31,27.9,23.2,25.4,2017-03-31T06:12,2017-03-31T18:37,0.60,31.4
2017-04-01,29.4,21.1,25.4,2017-04-01T06:11,2017-04-01T18:37,0.30,15.4
2017-04-02,28.7,22.2,25.4,2017-04-02T06:10,2017-04-02T18:38,1.90,20.3
2017-04-03,27.9,24.3,25.9,2017-04-03T06:09,2017-04-03T18:38,0.60,26.3
2017-04-04,28.6,24.3,26.1,2017-04-04T06:08,2017-04-04T18:38,0.00,24.8
2017-04-05,29.4,24.2,26.4,2017-04-05T06:07,2017-04-05T18:39,0.00,25.3
2017-04-06,31.8,23.4,27.2,2017-04-06T06:06,2017-04-06T18:39,1.30,28.8
2017-04-07,27.0,16.9,21.3,2017-04-07T06:05,2017-04-07T18:40,0.00,24.1
2017-04-08,24.6,14.7,20.4,2017-04-08T06:04,2017-04-08T18:40,0.00,21.9
2017-04-09,26.2,18.1,22.6,2017-04-09T06:03,2017-04-09T18:41,0.30,24.4
2017-04-10,25.3,21.8,23.4,2017-04-10T06:02,2017-04-10T18:41,2.30,27.9
2017-04-11,25.7,22.0,23.7,2017-04-11T06:01,2017-04-11T18:42,2.00,25.6
2017-04-12,25.5,21.0,23.5,2017-04-12T06:00,2017-04-12T18:42,3.60,24.7
2017-04-13,26.4,21.4,23.6,2017-04-13T05:59,2017-04-13T18:43,2.00,27.4
2017-04-14,26.3,21.7,23.8,2017-04-14T05:58,2017-04-14T18:43,1.20,27.8
2017-04-15,26.1,22.2,24.1,2017-04-15T05:57,2017-04-15T18:44,2.40,31.5
2017-04-16,25.0,22.2,23.6,2017-04-16T05:56,2017-04-16T18:44,5.40,26.0
2017-04-17,26.1,22.5,24.2,2017-04-17T05:55,2017-04-17T18:44,0.20,18.6
2017-04-18,26.4,22.7,24.4,2017-04-18T05:54,2017-04-18T18:45,0.40,22.4
2017-04-19,26.4,23.0,24.6,2017-04-19T05:53,2017-04-19T18:45,0.20,25.6
2017-04-20,26.4,22.8,24.3,2017-04-20T05:52,2017-04-20T18:46,1.30,24.8
2017-04-21,26.8,22.4,24.5,2017-04-21T05:51,2017-04-21T18:46,0.00,25.9
2017-04-22,27.4,23.4,25.0,2017-04-22T05:50,2017-04-22T18:47,0.80,24.5
